lemma,doc_freq,multiplier
improve,0.8450704225352113,0.3
face,0.8450704225352113,0.3
case,0.8309859154929577,0.3
future,0.8309859154929577,0.3
banking,0.8309859154929577,0.3
note,0.8309859154929577,0.3
sector,0.8309859154929577,0.3
states,0.8309859154929577,0.3
broad,0.8309859154929577,0.3
balance,0.8309859154929577,0.3
begin,0.8169014084507042,0.3
change,0.8169014084507042,0.3
course,0.8169014084507042,0.3
finance,0.8169014084507042,0.3
united,0.8169014084507042,0.3
business,0.8169014084507042,0.3
private,0.8169014084507042,0.3
come,0.8169014084507042,0.3
asset,0.8169014084507042,0.3
expect,0.8169014084507042,0.3
firm,0.8028169014084507,0.3
measure,0.8028169014084507,0.3
create,0.8028169014084507,0.3
run,0.8028169014084507,0.3
effort,0.8028169014084507,0.3
concern,0.8028169014084507,0.3
discuss,0.8028169014084507,0.3
tool,0.8028169014084507,0.3
period,0.8028169014084507,0.3
set,0.8028169014084507,0.3
critical,0.8028169014084507,0.3
likely,0.8028169014084507,0.3
know,0.8028169014084507,0.3
institution,0.7887323943661971,0.3
reflect,0.7887323943661971,0.3
use,0.7887323943661971,0.3
loss,0.7887323943661971,0.3
strengthen,0.7887323943661971,0.3
decline,0.7887323943661971,0.3
policymaker,0.7746478873239436,0.3
loan,0.7746478873239436,0.3
see,0.7746478873239436,0.3
focus,0.7746478873239436,0.3
confidence,0.7746478873239436,0.3
demand,0.7746478873239436,0.3
value,0.7746478873239436,0.3
return,0.7746478873239436,0.3
investment,0.7746478873239436,0.3
additional,0.7746478873239436,0.3
experience,0.7746478873239436,0.3
potential,0.7746478873239436,0.3
meet,0.7746478873239436,0.3
lending,0.7605633802816901,0.3
especially,0.7605633802816901,0.3
significantly,0.7605633802816901,0.3
raise,0.7605633802816901,0.3
recovery,0.7605633802816901,0.3
source,0.7605633802816901,0.3
global,0.7605633802816901,0.3
close,0.7605633802816901,0.3
well,0.7605633802816901,0.3
allow,0.7605633802816901,0.3
develop,0.7605633802816901,0.3
purchase,0.7605633802816901,0.3
effective,0.7605633802816901,0.3
mortgage,0.7464788732394366,0.3
agency,0.7464788732394366,0.3
step,0.7464788732394366,0.3
paper,0.7464788732394366,0.3
program,0.7464788732394366,0.3
clear,0.7464788732394366,0.3
national,0.7464788732394366,0.3
ensure,0.7464788732394366,0.3
promote,0.7464788732394366,0.3
percent,0.7464788732394366,0.3
fall,0.7464788732394366,0.3
like,0.7323943661971831,0.3
point,0.7323943661971831,0.3
substantial,0.7323943661971831,0.3
world,0.7323943661971831,0.3
international,0.7323943661971831,0.3
respond,0.7323943661971831,0.3
approach,0.7183098591549296,0.3
recently,0.7183098591549296,0.3
follow,0.7183098591549296,0.3
ability,0.7183098591549296,0.3
rise,0.7183098591549296,0.3
liquidity,0.7183098591549296,0.3
treasury,0.7183098591549296,0.3
benefit,0.7183098591549296,0.3
review,0.7183098591549296,0.3
particularly,0.7183098591549296,0.3
type,0.7183098591549296,0.3
generally,0.7183098591549296,0.3
account,0.704225352112676,0.3
possible,0.704225352112676,0.3
end,0.704225352112676,0.3
sharp,0.704225352112676,0.3
difficult,0.704225352112676,0.3
find,0.704225352112676,0.3
reason,0.704225352112676,0.3
stress,0.704225352112676,0.3
household,0.704225352112676,0.3
appropriate,0.704225352112676,0.3
act,0.704225352112676,0.3
expand,0.704225352112676,0.3
necessary,0.704225352112676,0.3
importantly,0.704225352112676,0.3
maintain,0.6901408450704225,0.3
serve,0.6901408450704225,0.3
small,0.6901408450704225,0.3
weak,0.6901408450704225,0.3
open,0.6901408450704225,0.3
board,0.6901408450704225,0.3
factor,0.6901408450704225,0.3
associate,0.6901408450704225,0.3
ultimately,0.6901408450704225,0.3
real,0.6901408450704225,0.3
remark,0.676056338028169,0.3
notably,0.676056338028169,0.3
view,0.676056338028169,0.3
debt,0.676056338028169,0.3
addition,0.676056338028169,0.3
month,0.676056338028169,0.3
make,0.676056338028169,0.3
base,0.676056338028169,0.3
place,0.676056338028169,0.3
prove,0.676056338028169,0.3
call,0.6619718309859155,0.3
major,0.6619718309859155,0.3
housing,0.6619718309859155,0.3
affect,0.6619718309859155,0.3
consistent,0.6619718309859155,0.3
achieve,0.6619718309859155,0.3
suggest,0.6619718309859155,0.3
committee,0.6619718309859155,0.3
consumer,0.6619718309859155,0.3
able,0.647887323943662,0.3
ease,0.647887323943662,0.3
near,0.647887323943662,0.3
participant,0.647887323943662,0.3
weakness,0.647887323943662,0.3
available,0.647887323943662,0.3
funding,0.647887323943662,0.3
appear,0.647887323943662,0.3
limit,0.647887323943662,0.3
force,0.647887323943662,0.3
normal,0.6338028169014085,0.3
far,0.6338028169014085,0.3
commercial,0.6338028169014085,0.3
situation,0.6338028169014085,0.3
highly,0.6338028169014085,0.3
understand,0.6338028169014085,0.3
overall,0.6338028169014085,0.3
insurance,0.6338028169014085,0.3
sheet,0.6338028169014085,0.3
contribute,0.6338028169014085,0.3
back,0.6338028169014085,0.3
relatively,0.6338028169014085,0.3
inflation,0.6338028169014085,0.3
money,0.6338028169014085,0.3
information,0.6197183098591549,0.3
pay,0.6197183098591549,0.3
borrower,0.6197183098591549,0.3
extend,0.6197183098591549,0.3
individual,0.6197183098591549,0.3
objective,0.6197183098591549,0.3
severe,0.6197183098591549,0.3
recession,0.6197183098591549,0.3
similar,0.6197183098591549,0.3
grow,0.6197183098591549,0.3
depend,0.6056338028169014,0.3
process,0.6056338028169014,0.3
target,0.6056338028169014,0.3
avoid,0.6056338028169014,0.3
flow,0.6056338028169014,0.3
play,0.6056338028169014,0.3
regulator,0.6056338028169014,0.3
plan,0.6056338028169014,0.3
stabilize,0.6056338028169014,0.3
currency,0.6056338028169014,0.3
establish,0.5915492957746479,0.3
bring,0.5915492957746479,0.3
group,0.5915492957746479,0.3
september,0.5915492957746479,0.3
washington,0.5915492957746479,0.3
payment,0.5915492957746479,0.3
conference,0.5915492957746479,0.3
product,0.5915492957746479,0.3
share,0.5915492957746479,0.3
pose,0.5915492957746479,0.3
statement,0.5915492957746479,0.3
function,0.5915492957746479,0.3
foreign,0.5915492957746479,0.3
report,0.5915492957746479,0.3
size,0.5774647887323944,0.3
sharply,0.5774647887323944,0.3
provision,0.5774647887323944,0.3
cause,0.5774647887323944,0.3
sponsor,0.5774647887323944,0.3
exist,0.5774647887323944,0.3
practice,0.5774647887323944,0.3
lend,0.5774647887323944,0.3
expectation,0.5774647887323944,0.3
consider,0.5774647887323944,0.3
congress,0.5774647887323944,0.3
manage,0.5774647887323944,0.3
nation,0.5774647887323944,0.3
substantially,0.5774647887323944,0.3
implication,0.5774647887323944,0.3
monitor,0.5774647887323944,0.3
restore,0.5774647887323944,0.3
look,0.5774647887323944,0.3
involve,0.5774647887323944,0.3
stable,0.5774647887323944,0.3
forward,0.5633802816901409,0.3
lender,0.5633802816901409,0.3
fully,0.5633802816901409,0.3
fact,0.5633802816901409,0.3
regulatory,0.5633802816901409,0.3
area,0.5633802816901409,0.3
goal,0.5633802816901409,0.3
control,0.5633802816901409,0.3
management,0.5633802816901409,0.3
outlook,0.5633802816901409,0.3
wide,0.5633802816901409,0.3
decision,0.5633802816901409,0.3
improvement,0.5633802816901409,0.3
decade,0.5633802816901409,0.3
rule,0.5633802816901409,0.3
half,0.5633802816901409,0.3
framework,0.5633802816901409,0.3
closely,0.5633802816901409,0.3
ongoing,0.5633802816901409,0.3
authority,0.5633802816901409,0.3
quality,0.5492957746478874,0.3
emerge,0.5492957746478874,0.3
bear,0.5492957746478874,0.3
relate,0.5492957746478874,0.3
analysis,0.5492957746478874,0.3
strategy,0.5492957746478874,0.3
york,0.5492957746478874,0.3
employment,0.5492957746478874,0.3
specific,0.5492957746478874,0.3
late,0.5492957746478874,0.3
slow,0.5492957746478874,0.3
state,0.5492957746478874,0.3
quarter,0.5492957746478874,0.3
failure,0.5352112676056338,0.3
trade,0.5352112676056338,0.3
determine,0.5352112676056338,0.3
cut,0.5352112676056338,0.3
deliver,0.5352112676056338,0.3
show,0.5352112676056338,0.3
fed,0.5352112676056338,0.3
rapid,0.5352112676056338,0.3
unemployment,0.5352112676056338,0.3
performance,0.5352112676056338,0.3
currently,0.5352112676056338,0.3
extent,0.5352112676056338,0.3
think,0.5352112676056338,0.3
consequence,0.5352112676056338,0.3
traditional,0.5352112676056338,0.3
access,0.5352112676056338,0.3
discussion,0.5352112676056338,0.3
mean,0.5352112676056338,0.3
income,0.5352112676056338,0.3
reform,0.5352112676056338,0.3
occur,0.5352112676056338,0.3
despite,0.5211267605633803,0.3
uncertainty,0.5211267605633803,0.3
event,0.5211267605633803,0.3
largely,0.5211267605633803,0.3
conclusion,0.5211267605633803,0.3
sell,0.5211267605633803,0.3
deal,0.5211267605633803,0.3
rely,0.5211267605633803,0.3
deposit,0.5211267605633803,0.3
little,0.5211267605633803,0.3
guarantee,0.5211267605633803,0.3
speech,0.5211267605633803,0.3
enhance,0.5211267605633803,0.3
supervision,0.5211267605633803,0.3
gain,0.5211267605633803,0.3
have,0.5211267605633803,0.3
line,0.5211267605633803,0.3
position,0.5211267605633803,0.3
believe,0.5211267605633803,0.3
implement,0.5211267605633803,0.3
functioning,0.5211267605633803,0.3
governors,0.5211267605633803,0.3
alternative,0.5211267605633803,0.3
datum,0.5211267605633803,0.3
conduct,0.5211267605633803,0.3
sustainable,0.5211267605633803,0.3
basis,0.5211267605633803,0.3
prevent,0.5211267605633803,0.3
principal,0.5070422535211268,0.3
receive,0.5070422535211268,0.3
series,0.5070422535211268,0.3
question,0.5070422535211268,0.3
sufficient,0.5070422535211268,0.3
somewhat,0.5070422535211268,0.3
prospect,0.5070422535211268,0.3
expansion,0.5070422535211268,0.3
equity,0.5070422535211268,0.3
offer,0.5070422535211268,0.3
sale,0.5070422535211268,0.3
certainly,0.5070422535211268,0.3
fiscal,0.5070422535211268,0.3
press,0.5070422535211268,0.3
pace,0.5070422535211268,0.3
regulation,0.5070422535211268,0.3
tend,0.5070422535211268,0.3
s.,0.5070422535211268,0.3
general,0.5070422535211268,0.3
impose,0.5070422535211268,0.3
progress,0.5070422535211268,0.3
august,0.5070422535211268,0.3
supervisory,0.5070422535211268,0.3
october,0.49295774647887325,1.0
march,0.49295774647887325,1.0
outside,0.49295774647887325,1.0
contrast,0.49295774647887325,1.0
domestic,0.49295774647887325,1.0
perspective,0.49295774647887325,1.0
operation,0.49295774647887325,1.0
environment,0.49295774647887325,1.0
subject,0.49295774647887325,1.0
announce,0.49295774647887325,1.0
say,0.49295774647887325,1.0
obtain,0.49295774647887325,1.0
home,0.49295774647887325,1.0
commitment,0.49295774647887325,1.0
effectively,0.49295774647887325,1.0
comprehensive,0.49295774647887325,1.0
capacity,0.49295774647887325,1.0
macroeconomic,0.49295774647887325,1.0
foster,0.49295774647887325,1.0
supply,0.49295774647887325,1.0
stock,0.49295774647887325,1.0
spending,0.49295774647887325,1.0
job,0.49295774647887325,1.0
mandate,0.4788732394366197,1.0
light,0.4788732394366197,1.0
primary,0.4788732394366197,1.0
considerable,0.4788732394366197,1.0
house,0.4788732394366197,1.0
present,0.4788732394366197,1.0
quickly,0.4788732394366197,1.0
american,0.4788732394366197,1.0
different,0.4788732394366197,1.0
bernanke,0.4788732394366197,1.0
exchange,0.4788732394366197,1.0
research,0.4788732394366197,1.0
strain,0.4788732394366197,1.0
release,0.4788732394366197,1.0
design,0.4788732394366197,1.0
encourage,0.4788732394366197,1.0
temporary,0.4788732394366197,1.0
context,0.4788732394366197,1.0
essential,0.4788732394366197,1.0
difficulty,0.4788732394366197,1.0
clearly,0.4788732394366197,1.0
difference,0.4788732394366197,1.0
facility,0.4788732394366197,1.0
structure,0.4788732394366197,1.0
importance,0.4788732394366197,1.0
net,0.4788732394366197,1.0
creation,0.4788732394366197,1.0
leave,0.4647887323943662,1.0
office,0.4647887323943662,1.0
scale,0.4647887323943662,1.0
detail,0.4647887323943662,1.0
assessment,0.4647887323943662,1.0
form,0.4647887323943662,1.0
dollar,0.4647887323943662,1.0
shock,0.4647887323943662,1.0
typically,0.4647887323943662,1.0
adverse,0.4647887323943662,1.0
relative,0.4647887323943662,1.0
seek,0.4647887323943662,1.0
bad,0.4647887323943662,1.0
adequate,0.4647887323943662,1.0
complex,0.4647887323943662,1.0
agreement,0.4647887323943662,1.0
directly,0.4647887323943662,1.0
spread,0.4507042253521127,1.0
reduction,0.4507042253521127,1.0
principle,0.4507042253521127,1.0
average,0.4507042253521127,1.0
day,0.4507042253521127,1.0
circumstance,0.4507042253521127,1.0
protect,0.4507042253521127,1.0
increasingly,0.4507042253521127,1.0
degree,0.4507042253521127,1.0
mention,0.4507042253521127,1.0
company,0.4507042253521127,1.0
arise,0.4507042253521127,1.0
fail,0.4507042253521127,1.0
oversight,0.4507042253521127,1.0
draw,0.4507042253521127,1.0
willingness,0.4507042253521127,1.0
evidence,0.4507042253521127,1.0
historical,0.4507042253521127,1.0
resource,0.4507042253521127,1.0
broadly,0.4507042253521127,1.0
undertake,0.4507042253521127,1.0
meeting,0.4507042253521127,1.0
industry,0.4507042253521127,1.0
history,0.4507042253521127,1.0
accord,0.43661971830985913,1.0
assess,0.43661971830985913,1.0
availability,0.43661971830985913,1.0
lower,0.43661971830985913,1.0
possibility,0.43661971830985913,1.0
default,0.43661971830985913,1.0
ago,0.43661971830985913,1.0
aggregate,0.43661971830985913,1.0
nature,0.43661971830985913,1.0
working,0.43661971830985913,1.0
financing,0.43661971830985913,1.0
recognize,0.43661971830985913,1.0
holding,0.43661971830985913,1.0
service,0.43661971830985913,1.0
annual,0.43661971830985913,1.0
guidance,0.43661971830985913,1.0
lose,0.43661971830985913,1.0
attention,0.4225352112676056,1.0
swap,0.4225352112676056,1.0
systemic,0.4225352112676056,1.0
trigger,0.4225352112676056,1.0
estimate,0.4225352112676056,1.0
judge,0.4225352112676056,1.0
facilitate,0.4225352112676056,1.0
maximum,0.4225352112676056,1.0
aim,0.4225352112676056,1.0
deep,0.4225352112676056,1.0
add,0.4225352112676056,1.0
underlie,0.4225352112676056,1.0
influence,0.4225352112676056,1.0
enterprise,0.4225352112676056,1.0
episode,0.4225352112676056,1.0
responsibility,0.4225352112676056,1.0
people,0.4225352112676056,1.0
nearly,0.4225352112676056,1.0
indicate,0.4225352112676056,1.0
corporation,0.4225352112676056,1.0
instrument,0.4225352112676056,1.0
systemically,0.4225352112676056,1.0
pdf,0.4225352112676056,1.0
combination,0.4084507042253521,1.0
impact,0.4084507042253521,1.0
tight,0.4084507042253521,1.0
suffer,0.4084507042253521,1.0
identify,0.4084507042253521,1.0
strength,0.4084507042253521,1.0
instead,0.4084507042253521,1.0
boom,0.4084507042253521,1.0
rapidly,0.4084507042253521,1.0
warrant,0.4084507042253521,1.0
primarily,0.4084507042253521,1.0
sure,0.4084507042253521,1.0
collateral,0.4084507042253521,1.0
summer,0.4084507042253521,1.0
moderate,0.4084507042253521,1.0
health,0.4084507042253521,1.0
build,0.4084507042253521,1.0
administration,0.4084507042253521,1.0
certain,0.4084507042253521,1.0
outcome,0.4084507042253521,1.0
evolve,0.4084507042253521,1.0
drive,0.4084507042253521,1.0
contract,0.4084507042253521,1.0
mitigate,0.4084507042253521,1.0
employ,0.4084507042253521,1.0
peak,0.39436619718309857,1.0
tighten,0.39436619718309857,1.0
abroad,0.39436619718309857,1.0
reach,0.39436619718309857,1.0
december,0.39436619718309857,1.0
output,0.39436619718309857,1.0
demonstrate,0.39436619718309857,1.0
supervisor,0.39436619718309857,1.0
test,0.39436619718309857,1.0
stand,0.39436619718309857,1.0
link,0.39436619718309857,1.0
finally,0.39436619718309857,1.0
sound,0.39436619718309857,1.0
try,0.39436619718309857,1.0
cooperation,0.39436619718309857,1.0
scope,0.39436619718309857,1.0
gap,0.39436619718309857,1.0
ben,0.39436619718309857,1.0
labor,0.38028169014084506,1.0
variety,0.38028169014084506,1.0
nonbank,0.38028169014084506,1.0
anticipate,0.38028169014084506,1.0
trend,0.38028169014084506,1.0
amount,0.38028169014084506,1.0
put,0.38028169014084506,1.0
week,0.38028169014084506,1.0
incentive,0.38028169014084506,1.0
commodity,0.38028169014084506,1.0
lesson,0.38028169014084506,1.0
construction,0.38028169014084506,1.0
constraint,0.38028169014084506,1.0
collapse,0.38028169014084506,1.0
learn,0.38028169014084506,1.0
excessive,0.38028169014084506,1.0
unfortunately,0.38028169014084506,1.0
november,0.38028169014084506,1.0
fundamental,0.38028169014084506,1.0
model,0.36619718309859156,1.0
apply,0.36619718309859156,1.0
yield,0.36619718309859156,1.0
power,0.36619718309859156,1.0
describe,0.36619718309859156,1.0
relationship,0.36619718309859156,1.0
structural,0.36619718309859156,1.0
likewise,0.36619718309859156,1.0
fix,0.36619718309859156,1.0
lack,0.36619718309859156,1.0
joint,0.36619718309859156,1.0
extensive,0.36619718309859156,1.0
june,0.36619718309859156,1.0
resolution,0.36619718309859156,1.0
compare,0.36619718309859156,1.0
member,0.36619718309859156,1.0
april,0.36619718309859156,1.0
imply,0.36619718309859156,1.0
bond,0.36619718309859156,1.0
banker,0.36619718309859156,1.0
explain,0.36619718309859156,1.0
evaluate,0.36619718309859156,1.0
extraordinary,0.36619718309859156,1.0
speak,0.352112676056338,1.0
option,0.352112676056338,1.0
hard,0.352112676056338,1.0
carefully,0.352112676056338,1.0
disruption,0.352112676056338,1.0
briefly,0.352112676056338,1.0
right,0.352112676056338,1.0
choice,0.352112676056338,1.0
commit,0.352112676056338,1.0
indicator,0.352112676056338,1.0
european,0.352112676056338,1.0
robust,0.352112676056338,1.0
colleague,0.352112676056338,1.0
economist,0.352112676056338,1.0
move,0.352112676056338,1.0
damage,0.352112676056338,1.0
easing,0.352112676056338,1.0
community,0.352112676056338,1.0
roughly,0.352112676056338,1.0
quantity,0.352112676056338,1.0
sign,0.352112676056338,1.0
discipline,0.352112676056338,1.0
purpose,0.352112676056338,1.0
feature,0.352112676056338,1.0
local,0.352112676056338,1.0
fomc,0.352112676056338,1.0
securitization,0.352112676056338,1.0
instance,0.352112676056338,1.0
accordingly,0.352112676056338,1.0
flexibility,0.352112676056338,1.0
projection,0.352112676056338,1.0
recover,0.352112676056338,1.0
law,0.352112676056338,1.0
consequently,0.352112676056338,1.0
choose,0.352112676056338,1.0
willing,0.3380281690140845,1.0
safety,0.3380281690140845,1.0
let,0.3380281690140845,1.0
vol,0.3380281690140845,1.0
easy,0.3380281690140845,1.0
equal,0.3380281690140845,1.0
vehicle,0.3380281690140845,1.0
survey,0.3380281690140845,1.0
project,0.3380281690140845,1.0
tie,0.3380281690140845,1.0
healthy,0.3380281690140845,1.0
requirement,0.3380281690140845,1.0
direct,0.3380281690140845,1.0
greatly,0.3380281690140845,1.0
creditor,0.3380281690140845,1.0
downward,0.3380281690140845,1.0
transaction,0.3380281690140845,1.0
february,0.3380281690140845,1.0
operate,0.3380281690140845,1.0
useful,0.3380281690140845,1.0
hope,0.3380281690140845,1.0
agree,0.3380281690140845,1.0
city,0.3380281690140845,1.0
revenue,0.3380281690140845,1.0
prior,0.3380281690140845,1.0
stage,0.3380281690140845,1.0
path,0.3380281690140845,1.0
japan,0.3380281690140845,1.0
production,0.3380281690140845,1.0
economics,0.3380281690140845,1.0
aspect,0.3380281690140845,1.0
spring,0.3380281690140845,1.0
turmoil,0.3380281690140845,1.0
downturn,0.3380281690140845,1.0
transparency,0.3380281690140845,1.0
mutual,0.323943661971831,1.0
careful,0.323943661971831,1.0
conventional,0.323943661971831,1.0
potentially,0.323943661971831,1.0
counterpartie,0.323943661971831,1.0
positive,0.323943661971831,1.0
council,0.323943661971831,1.0
emphasize,0.323943661971831,1.0
family,0.323943661971831,1.0
study,0.323943661971831,1.0
notwithstanding,0.323943661971831,1.0
probably,0.323943661971831,1.0
discount,0.323943661971831,1.0
exposure,0.323943661971831,1.0
boost,0.323943661971831,1.0
special,0.323943661971831,1.0
saving,0.323943661971831,1.0
president,0.323943661971831,1.0
markets,0.323943661971831,1.0
instability,0.323943661971831,1.0
basic,0.323943661971831,1.0
prominent,0.323943661971831,1.0
portfolio,0.323943661971831,1.0
tightening,0.323943661971831,1.0
percentage,0.323943661971831,1.0
cycle,0.323943661971831,1.0
depression,0.323943661971831,1.0
upward,0.323943661971831,1.0
mechanism,0.323943661971831,1.0
journal,0.323943661971831,1.0
extension,0.323943661971831,1.0
underwriting,0.30985915492957744,1.0
sustain,0.30985915492957744,1.0
later,0.30985915492957744,1.0
participate,0.30985915492957744,1.0
keep,0.30985915492957744,1.0
tax,0.30985915492957744,1.0
deficit,0.30985915492957744,1.0
stimulus,0.30985915492957744,1.0
timely,0.30985915492957744,1.0
effectiveness,0.30985915492957744,1.0
engage,0.30985915492957744,1.0
adjustment,0.30985915492957744,1.0
start,0.30985915492957744,1.0
window,0.30985915492957744,1.0
task,0.30985915492957744,1.0
borrowing,0.30985915492957744,1.0
respect,0.30985915492957744,1.0
subprime,0.30985915492957744,1.0
industrial,0.30985915492957744,1.0
common,0.30985915492957744,1.0
cash,0.30985915492957744,1.0
date,0.30985915492957744,1.0
adjust,0.30985915492957744,1.0
securities,0.30985915492957744,1.0
push,0.30985915492957744,1.0
opportunity,0.30985915492957744,1.0
obligation,0.30985915492957744,1.0
university,0.30985915492957744,1.0
ratio,0.30985915492957744,1.0
medium,0.30985915492957744,1.0
pursue,0.30985915492957744,1.0
ii,0.30985915492957744,1.0
secure,0.30985915492957744,1.0
panic,0.30985915492957744,1.0
introduce,0.30985915492957744,1.0
reasonable,0.30985915492957744,1.0
maturity,0.30985915492957744,1.0
taking,0.30985915492957744,1.0
repurchase,0.30985915492957744,1.0
center,0.30985915492957744,1.0
emergency,0.30985915492957744,1.0
portion,0.30985915492957744,1.0
carry,0.29577464788732394,1.0
historically,0.29577464788732394,1.0
backstop,0.29577464788732394,1.0
mae,0.29577464788732394,1.0
minimize,0.29577464788732394,1.0
total,0.29577464788732394,1.0
accommodation,0.29577464788732394,1.0
resort,0.29577464788732394,1.0
banks,0.29577464788732394,1.0
channel,0.29577464788732394,1.0
advanced,0.29577464788732394,1.0
evident,0.29577464788732394,1.0
advantage,0.29577464788732394,1.0
deteriorate,0.29577464788732394,1.0
organization,0.29577464788732394,1.0
go,0.29577464788732394,1.0
relevant,0.29577464788732394,1.0
coordinate,0.29577464788732394,1.0
arrangement,0.29577464788732394,1.0
property,0.29577464788732394,1.0
mac,0.29577464788732394,1.0
phase,0.29577464788732394,1.0
volatility,0.29577464788732394,1.0
liability,0.29577464788732394,1.0
hand,0.29577464788732394,1.0
heavily,0.29577464788732394,1.0
part,0.29577464788732394,1.0
deterioration,0.29577464788732394,1.0
vary,0.29577464788732394,1.0
subsequent,0.29577464788732394,1.0
communication,0.29577464788732394,1.0
liquid,0.29577464788732394,1.0
define,0.29577464788732394,1.0
trading,0.29577464788732394,1.0
fannie,0.29577464788732394,1.0
innovation,0.29577464788732394,1.0
macroprudential,0.29577464788732394,1.0
narrow,0.29577464788732394,1.0
index,0.29577464788732394,1.0
component,0.29577464788732394,1.0
eliminate,0.29577464788732394,1.0
dealer,0.29577464788732394,1.0
freddie,0.29577464788732394,1.0
accommodative,0.29577464788732394,1.0
independent,0.28169014084507044,1.0
intend,0.28169014084507044,1.0
drop,0.28169014084507044,1.0
leader,0.28169014084507044,1.0
exceed,0.28169014084507044,1.0
department,0.28169014084507044,1.0
intensify,0.28169014084507044,1.0
solution,0.28169014084507044,1.0
protection,0.28169014084507044,1.0
regularly,0.28169014084507044,1.0
quantitative,0.28169014084507044,1.0
sense,0.28169014084507044,1.0
depository,0.28169014084507044,1.0
induce,0.28169014084507044,1.0
attempt,0.28169014084507044,1.0
scenario,0.28169014084507044,1.0
represent,0.28169014084507044,1.0
john,0.28169014084507044,1.0
single,0.28169014084507044,1.0
corporate,0.28169014084507044,1.0
bit,0.28169014084507044,1.0
symposium,0.28169014084507044,1.0
gross,0.28169014084507044,1.0
record,0.28169014084507044,1.0
shift,0.28169014084507044,1.0
quarterly,0.28169014084507044,1.0
skill,0.28169014084507044,1.0
originate,0.28169014084507044,1.0
offset,0.28169014084507044,1.0
weaken,0.28169014084507044,1.0
considerably,0.28169014084507044,1.0
extremely,0.28169014084507044,1.0
dynamic,0.28169014084507044,1.0
complete,0.28169014084507044,1.0
combine,0.28169014084507044,1.0
unprecedented,0.28169014084507044,1.0
regime,0.28169014084507044,1.0
contraction,0.28169014084507044,1.0
threaten,0.2676056338028169,1.0
estate,0.2676056338028169,1.0
productive,0.2676056338028169,1.0
usually,0.2676056338028169,1.0
appropriately,0.2676056338028169,1.0
method,0.2676056338028169,1.0
resolve,0.2676056338028169,1.0
provider,0.2676056338028169,1.0
foreclosure,0.2676056338028169,1.0
volatile,0.2676056338028169,1.0
publish,0.2676056338028169,1.0
care,0.2676056338028169,1.0
residential,0.2676056338028169,1.0
kansas,0.2676056338028169,1.0
accompany,0.2676056338028169,1.0
comment,0.2676056338028169,1.0
sustained,0.2676056338028169,1.0
creditworthy,0.2676056338028169,1.0
double,0.2676056338028169,1.0
overnight,0.2676056338028169,1.0
success,0.2676056338028169,1.0
evolution,0.2676056338028169,1.0
consideration,0.2676056338028169,1.0
specifically,0.2676056338028169,1.0
stabilization,0.2676056338028169,1.0
institutional,0.2676056338028169,1.0
