filename_a,filename_b,winner
20101119_bernanke_Rebalancing_the_Global_Recovery.txt,20081015_bernanke_Stabilizing_the_Financial_Markets_and_the_Economy.txt,20081015_bernanke_Stabilizing_the_Financial_Markets_and_the_Economy.txt
20091207_bernanke_Frequently_Asked_Questions.txt,20120326_bernanke_Recent_Developments_in_the_Labor_Market.txt,20091207_bernanke_Frequently_Asked_Questions.txt
20091207_bernanke_Frequently_Asked_Questions.txt,20111110_bernanke_Town_Hall_Meeting_Remarks.txt,20091207_bernanke_Frequently_Asked_Questions.txt
20090507_bernanke_Lessons_of_the_Financial_Crisis_for_Banking_Supervision.txt,20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt,20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt
20090310_bernanke_Financial_Reform_to_Address_Systemic_Risk.txt,20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt,20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt
20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt,20110404_bernanke_Clearinghouses_Financial_Stability_and_Financial_Reform.txt,20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt
20100924_bernanke_Implications_of_the_Financial_Crisis_for_Economics.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt
20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20100712_bernanke_Restoring_the_Flow_of_Credit_to_Small_Businesses.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20091023_bernanke_Financial_Regulation_and_Supervision_after_the_Crisis_The_Ro.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt
20131216_bernanke_Opening_Remarks.txt,20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20131216_bernanke_Opening_Remarks.txt
20100712_bernanke_Restoring_the_Flow_of_Credit_to_Small_Businesses.txt,20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20090113_bernanke_The_Crisis_and_the_Policy_Response.txt
20091116_bernanke_On_the_Outlook_for_the_Economy_and_Policy.txt,20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20091116_bernanke_On_the_Outlook_for_the_Economy_and_Policy.txt
20100530_bernanke_The_Policy_Response_to_the_Crisis_in_Korea_and_Other_Emergin.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt
20090218_bernanke_Federal_Reserve_Policies_to_Ease_Credit_and_Their_Implicatio.txt,20121014_bernanke_US_Monetary_Policy_and_International_Implications.txt,20090218_bernanke_Federal_Reserve_Policies_to_Ease_Credit_and_Their_Implicatio.txt
20101119_bernanke_Rebalancing_the_Global_Recovery.txt,20090310_bernanke_Financial_Reform_to_Address_Systemic_Risk.txt,20101119_bernanke_Rebalancing_the_Global_Recovery.txt
20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt,20121115_bernanke_Challenges_in_Housing_and_Mortgage_Markets.txt,20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt
20110614_bernanke_Fiscal_Sustainability.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt
20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt,20110614_bernanke_Fiscal_Sustainability.txt,20110614_bernanke_Fiscal_Sustainability.txt
20130510_bernanke_Monitoring_the_Financial_System.txt,20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20130510_bernanke_Monitoring_the_Financial_System.txt
20131216_bernanke_Opening_Remarks.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20110614_bernanke_Fiscal_Sustainability.txt,20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,20110614_bernanke_Fiscal_Sustainability.txt
20080515_bernanke_Risk_Management_in_Financial_Institutions.txt,20131119_bernanke_Communication_and_Monetary_Policy.txt,20080515_bernanke_Risk_Management_in_Financial_Institutions.txt
20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt
20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20130510_bernanke_Monitoring_the_Financial_System.txt,20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20130510_bernanke_Monitoring_the_Financial_System.txt
20130510_bernanke_Monitoring_the_Financial_System.txt,20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt,20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt
20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20120831_bernanke_Monetary_Policy_since_the_Onset_of_the_Crisis.txt,20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt
20081014_bernanke_Remarks.txt,20120409_bernanke_Fostering_Financial_Stability.txt,20081014_bernanke_Remarks.txt
20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20100525_bernanke_Central_Bank_Independence_Transparency_and_Accountability.txt,20100525_bernanke_Central_Bank_Independence_Transparency_and_Accountability.txt
20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20101119_bernanke_Rebalancing_the_Global_Recovery.txt,20101119_bernanke_Rebalancing_the_Global_Recovery.txt
20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,20090414_bernanke_Four_Questions_about_the_Financial_Crisis.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt
20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt,20090310_bernanke_Financial_Reform_to_Address_Systemic_Risk.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt
20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt
20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20101004_bernanke_Fiscal_Sustainability_and_Fiscal_Rules.txt,20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt
20121014_bernanke_US_Monetary_Policy_and_International_Implications.txt,20110203_bernanke_The_Economic_Outlook_and_Macroeconomic_Policy.txt,20110203_bernanke_The_Economic_Outlook_and_Macroeconomic_Policy.txt
20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20091008_bernanke_The_Federal_Reserves_Balance_Sheet_An_Update.txt,20091008_bernanke_The_Federal_Reserves_Balance_Sheet_An_Update.txt
20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20100530_bernanke_The_Policy_Response_to_the_Crisis_in_Korea_and_Other_Emergin.txt,20100530_bernanke_The_Policy_Response_to_the_Crisis_in_Korea_and_Other_Emergin.txt
20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,20090218_bernanke_Federal_Reserve_Policies_to_Ease_Credit_and_Their_Implicatio.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt
20110826_bernanke_The_Near-_and_Longer-Term_Prospects_for_the_US_Economy.txt,20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20110826_bernanke_The_Near-_and_Longer-Term_Prospects_for_the_US_Economy.txt
20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,20100408_bernanke_Economic_Policy_Lessons_from_History.txt,20100408_bernanke_Economic_Policy_Lessons_from_History.txt
20080515_bernanke_Risk_Management_in_Financial_Institutions.txt,20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt,20080515_bernanke_Risk_Management_in_Financial_Institutions.txt
20101004_bernanke_Fiscal_Sustainability_and_Fiscal_Rules.txt,20110404_bernanke_Clearinghouses_Financial_Stability_and_Financial_Reform.txt,20101004_bernanke_Fiscal_Sustainability_and_Fiscal_Rules.txt
20111110_bernanke_Town_Hall_Meeting_Remarks.txt,20080822_bernanke_Reducing_Systemic_Risk.txt,20080822_bernanke_Reducing_Systemic_Risk.txt
20091207_bernanke_Frequently_Asked_Questions.txt,20101004_bernanke_Fiscal_Sustainability_and_Fiscal_Rules.txt,20091207_bernanke_Frequently_Asked_Questions.txt
20100802_bernanke_Challenges_for_the_Economy_and_State_Governments.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,20080110_bernanke_Financial_Markets_the_Economic_Outlook_and_Monetary_Policy.txt,20080110_bernanke_Financial_Markets_the_Economic_Outlook_and_Monetary_Policy.txt
20131216_bernanke_Opening_Remarks.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt
20090507_bernanke_Lessons_of_the_Financial_Crisis_for_Banking_Supervision.txt,20131216_bernanke_Opening_Remarks.txt,20131216_bernanke_Opening_Remarks.txt
20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt,20090113_bernanke_The_Crisis_and_the_Policy_Response.txt
20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt,20120210_bernanke_Housing_Markets_in_Transition.txt,20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt
20120326_bernanke_Recent_Developments_in_the_Labor_Market.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt
20110826_bernanke_The_Near-_and_Longer-Term_Prospects_for_the_US_Economy.txt,20080513_bernanke_Liquidity_Provision_by_the_Federal_Reserve.txt,20080513_bernanke_Liquidity_Provision_by_the_Federal_Reserve.txt
20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20080513_bernanke_Liquidity_Provision_by_the_Federal_Reserve.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt
20130510_bernanke_Monitoring_the_Financial_System.txt,20081204_bernanke_Housing_Mortgage_Markets_and_Foreclosures.txt,20130510_bernanke_Monitoring_the_Financial_System.txt
20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt
20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20120210_bernanke_Housing_Markets_in_Transition.txt,20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt
20100802_bernanke_Challenges_for_the_Economy_and_State_Governments.txt,20080110_bernanke_Financial_Markets_the_Economic_Outlook_and_Monetary_Policy.txt,20080110_bernanke_Financial_Markets_the_Economic_Outlook_and_Monetary_Policy.txt
20090414_bernanke_Four_Questions_about_the_Financial_Crisis.txt,20081114_bernanke_Policy_Coordination_Among_Central_Banks.txt,20081114_bernanke_Policy_Coordination_Among_Central_Banks.txt
20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt,20100408_bernanke_Economic_Policy_Lessons_from_History.txt,20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt
20100525_bernanke_Central_Bank_Independence_Transparency_and_Accountability.txt,20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,20100525_bernanke_Central_Bank_Independence_Transparency_and_Accountability.txt
20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt,20120326_bernanke_Recent_Developments_in_the_Labor_Market.txt,20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt
20080822_bernanke_Reducing_Systemic_Risk.txt,20110908_bernanke_The_US_Economic_Outlook.txt,20080822_bernanke_Reducing_Systemic_Risk.txt
20080603_bernanke_Remarks_on_the_economic_outlook.txt,20081031_bernanke_The_Future_of_Mortgage_Finance_in_the_United_States.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt
20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt
20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt,20081031_bernanke_The_Future_of_Mortgage_Finance_in_the_United_States.txt,20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt
20090507_bernanke_Lessons_of_the_Financial_Crisis_for_Banking_Supervision.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20120210_bernanke_Housing_Markets_in_Transition.txt,20131216_bernanke_Opening_Remarks.txt,20120210_bernanke_Housing_Markets_in_Transition.txt
20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20080822_bernanke_Reducing_Systemic_Risk.txt,20080822_bernanke_Reducing_Systemic_Risk.txt
20090310_bernanke_Financial_Reform_to_Address_Systemic_Risk.txt,20121014_bernanke_US_Monetary_Policy_and_International_Implications.txt,20121014_bernanke_US_Monetary_Policy_and_International_Implications.txt
20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20090218_bernanke_Federal_Reserve_Policies_to_Ease_Credit_and_Their_Implicatio.txt,20100408_bernanke_Economic_Policy_Lessons_from_History.txt,20090218_bernanke_Federal_Reserve_Policies_to_Ease_Credit_and_Their_Implicatio.txt
20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt
20130710_bernanke_A_Century_of_US_Central_Banking_Goals_Frameworks_Accountabil.txt,20081015_bernanke_Stabilizing_the_Financial_Markets_and_the_Economy.txt,20130710_bernanke_A_Century_of_US_Central_Banking_Goals_Frameworks_Accountabil.txt
20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt,20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt
20081204_bernanke_Housing_Mortgage_Markets_and_Foreclosures.txt,20090403_bernanke_The_Federal_Reserves_Balance_Sheet.txt,20081204_bernanke_Housing_Mortgage_Markets_and_Foreclosures.txt
20110826_bernanke_The_Near-_and_Longer-Term_Prospects_for_the_US_Economy.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt,20080410_bernanke_Addressing_Weaknesses_in_the_Global_Financial_Markets_The_Re.txt
20110908_bernanke_The_US_Economic_Outlook.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20110908_bernanke_The_US_Economic_Outlook.txt
20091116_bernanke_On_the_Outlook_for_the_Economy_and_Policy.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt
20090113_bernanke_The_Crisis_and_the_Policy_Response.txt,20121115_bernanke_Challenges_in_Housing_and_Mortgage_Markets.txt,20090113_bernanke_The_Crisis_and_the_Policy_Response.txt
20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20111110_bernanke_Town_Hall_Meeting_Remarks.txt,20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt
20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20110614_bernanke_Fiscal_Sustainability.txt,20110614_bernanke_Fiscal_Sustainability.txt
20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt
20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt,20100712_bernanke_Restoring_the_Flow_of_Credit_to_Small_Businesses.txt,20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt
20110404_bernanke_Clearinghouses_Financial_Stability_and_Financial_Reform.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt
20081014_bernanke_Remarks.txt,20120210_bernanke_Housing_Markets_in_Transition.txt,20081014_bernanke_Remarks.txt
20110607_bernanke_The_US_Economic_Outlook.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt
20121115_bernanke_Challenges_in_Housing_and_Mortgage_Markets.txt,20090320_bernanke_The_Financial_Crisis_and_Community_Banking.txt,20121115_bernanke_Challenges_in_Housing_and_Mortgage_Markets.txt
20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,20111110_bernanke_Town_Hall_Meeting_Remarks.txt,20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt
20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt,20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt
20140103_bernanke_The_Federal_Reserve_Looking_Back_Looking_Forward.txt,20120409_bernanke_Fostering_Financial_Stability.txt,20140103_bernanke_The_Federal_Reserve_Looking_Back_Looking_Forward.txt
20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt,20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt
20100408_bernanke_Economic_Policy_Lessons_from_History.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20101119_bernanke_Rebalancing_the_Global_Recovery.txt,20100924_bernanke_Implications_of_the_Financial_Crisis_for_Economics.txt,20101119_bernanke_Rebalancing_the_Global_Recovery.txt
20090414_bernanke_Four_Questions_about_the_Financial_Crisis.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20090414_bernanke_Four_Questions_about_the_Financial_Crisis.txt
20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt
20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt,20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt
20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt,20120409_bernanke_Fostering_Financial_Stability.txt,20100407_bernanke_Economic_Challenges_Past_Present_and_Future.txt
20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt,20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt
20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt,20120210_bernanke_Housing_Markets_in_Transition.txt,20081201_bernanke_Federal_Reserve_Policies_in_the_Financial_Crisis.txt
20140103_bernanke_The_Federal_Reserve_Looking_Back_Looking_Forward.txt,20100427_bernanke_Achieving_Fiscal_Sustainability.txt,20140103_bernanke_The_Federal_Reserve_Looking_Back_Looking_Forward.txt
20081114_bernanke_Policy_Coordination_Among_Central_Banks.txt,20120831_bernanke_Monetary_Policy_since_the_Onset_of_the_Crisis.txt,20081114_bernanke_Policy_Coordination_Among_Central_Banks.txt
20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20081015_bernanke_Stabilizing_the_Financial_Markets_and_the_Economy.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20090821_bernanke_Reflections_on_a_Year_of_Crisis.txt,20110607_bernanke_The_US_Economic_Outlook.txt,20110607_bernanke_The_US_Economic_Outlook.txt
20120210_bernanke_Housing_Markets_in_Transition.txt,20110908_bernanke_The_US_Economic_Outlook.txt,20110908_bernanke_The_US_Economic_Outlook.txt
20080513_bernanke_Liquidity_Provision_by_the_Federal_Reserve.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt,20080304_bernanke_Reducing_Preventable_Mortgage_Foreclosures.txt
20090310_bernanke_Financial_Reform_to_Address_Systemic_Risk.txt,20110908_bernanke_The_US_Economic_Outlook.txt,20110908_bernanke_The_US_Economic_Outlook.txt
20090320_bernanke_The_Financial_Crisis_and_Community_Banking.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt
20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt,20080110_bernanke_Financial_Markets_the_Economic_Outlook_and_Monetary_Policy.txt,20080609_bernanke_Outstanding_Issues_in_the_Analysis_of_Inflation.txt
20091008_bernanke_The_Federal_Reserves_Balance_Sheet_An_Update.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt
20091019_bernanke_Asia_and_the_Global_Financial_Crisis.txt,20100827_bernanke_The_Economic_Outlook_and_Monetary_Policy.txt,20091019_bernanke_Asia_and_the_Global_Financial_Crisis.txt
20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt,20100827_bernanke_The_Economic_Outlook_and_Monetary_Policy.txt,20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt
20120831_bernanke_Monetary_Policy_since_the_Onset_of_the_Crisis.txt,20080822_bernanke_Reducing_Systemic_Risk.txt,20080822_bernanke_Reducing_Systemic_Risk.txt
20130301_bernanke_Long-Term_Interest_Rates.txt,20100103_bernanke_Monetary_Policy_and_the_Housing_Bubble.txt,20130301_bernanke_Long-Term_Interest_Rates.txt
20080603_bernanke_Remarks_on_the_economic_outlook.txt,20100712_bernanke_Restoring_the_Flow_of_Credit_to_Small_Businesses.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20080603_bernanke_Remarks_on_the_economic_outlook.txt,20100802_bernanke_Challenges_for_the_Economy_and_State_Governments.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20081007_bernanke_Current_Economic_and_Financial_Conditions.txt,20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,20081007_bernanke_Current_Economic_and_Financial_Conditions.txt
20100408_bernanke_Economic_Policy_Lessons_from_History.txt,20091008_bernanke_The_Federal_Reserves_Balance_Sheet_An_Update.txt,20100408_bernanke_Economic_Policy_Lessons_from_History.txt
20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt,20080603_bernanke_Remarks_on_the_economic_outlook.txt
20081031_bernanke_The_Future_of_Mortgage_Finance_in_the_United_States.txt,20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,20081031_bernanke_The_Future_of_Mortgage_Finance_in_the_United_States.txt
